Species,T,Nu,,Species,T,Nu
a.gal1.s,-1.41,0.1194356992,,a.gal10.n,-1.41,0.006320645309
a.gal1.s,-1.4,0.1195321529,,a.gal10.n,-1.4,0.006338599076
a.gal1.s,-1.39,0.1196286546,,a.gal10.n,-1.39,0.006356598502
a.gal1.s,-1.38,0.1197252043,,a.gal10.n,-1.38,0.006374643686
a.gal1.s,-1.37,0.1198218019,,a.gal10.n,-1.37,0.006392734729
a.gal1.s,-1.36,0.1199184475,,a.gal10.n,-1.36,0.00641087173
a.gal1.s,-1.35,0.1200151411,,a.gal10.n,-1.35,0.006429054789
a.gal1.s,-1.34,0.1201118826,,a.gal10.n,-1.34,0.006447284006
a.gal1.s,-1.33,0.120208672,,a.gal10.n,-1.33,0.006465559481
a.gal1.s,-1.32,0.1203055094,,a.gal10.n,-1.32,0.006483881315
a.gal1.s,-1.31,0.1204023946,,a.gal10.n,-1.31,0.006502249608
a.gal1.s,-1.3,0.1204993278,,a.gal10.n,-1.3,0.00652066446
a.gal1.s,-1.29,0.1205963088,,a.gal10.n,-1.29,0.006539125973
a.gal1.s,-1.28,0.1206933377,,a.gal10.n,-1.28,0.006557634249
a.gal1.s,-1.27,0.1207904145,,a.gal10.n,-1.27,0.006576189387
a.gal1.s,-1.26,0.1208875391,,a.gal10.n,-1.26,0.006594791489
a.gal1.s,-1.25,0.1209847116,,a.gal10.n,-1.25,0.006613440658
a.gal1.s,-1.24,0.121081932,,a.gal10.n,-1.24,0.006632136994
a.gal1.s,-1.23,0.1211792001,,a.gal10.n,-1.23,0.006650880599
a.gal1.s,-1.22,0.1212765161,,a.gal10.n,-1.22,0.006669671577
a.gal1.s,-1.21,0.1213738799,,a.gal10.n,-1.21,0.006688510028
a.gal1.s,-1.2,0.1214712915,,a.gal10.n,-1.2,0.006707396056
a.gal1.s,-1.19,0.1215687509,,a.gal10.n,-1.19,0.006726329762
a.gal1.s,-1.18,0.121666258,,a.gal10.n,-1.18,0.00674531125
a.gal1.s,-1.17,0.121763813,,a.gal10.n,-1.17,0.006764340623
a.gal1.s,-1.16,0.1218614156,,a.gal10.n,-1.16,0.006783417983
a.gal1.s,-1.15,0.1219590661,,a.gal10.n,-1.15,0.006802543434
a.gal1.s,-1.14,0.1220567642,,a.gal10.n,-1.14,0.006821717079
a.gal1.s,-1.13,0.1221545101,,a.gal10.n,-1.13,0.006840939022
a.gal1.s,-1.12,0.1222523037,,a.gal10.n,-1.12,0.006860209367
a.gal1.s,-1.11,0.122350145,,a.gal10.n,-1.11,0.006879528217
a.gal1.s,-1.1,0.122448034,,a.gal10.n,-1.1,0.006898895677
a.gal1.s,-1.09,0.1225459707,,a.gal10.n,-1.09,0.006918311851
a.gal1.s,-1.08,0.122643955,,a.gal10.n,-1.08,0.006937776843
a.gal1.s,-1.07,0.122741987,,a.gal10.n,-1.07,0.006957290759
a.gal1.s,-1.06,0.1228400667,,a.gal10.n,-1.06,0.006976853702
a.gal1.s,-1.05,0.122938194,,a.gal10.n,-1.05,0.006996465777
a.gal1.s,-1.04,0.1230363689,,a.gal10.n,-1.04,0.007016127091
a.gal1.s,-1.03,0.1231345915,,a.gal10.n,-1.03,0.007035837748
a.gal1.s,-1.02,0.1232328616,,a.gal10.n,-1.02,0.007055597853
a.gal1.s,-1.01,0.1233311793,,a.gal10.n,-1.01,0.007075407513
a.gal1.s,-1,0.1234295447,,a.gal10.n,-1,0.007095266833
a.gal1.s,-0.99,0.1235279575,,a.gal10.n,-0.99,0.007115175918
a.gal1.s,-0.98,0.123626418,,a.gal10.n,-0.98,0.007135134876
a.gal1.s,-0.97,0.123724926,,a.gal10.n,-0.97,0.007155143813
a.gal1.s,-0.96,0.1238234815,,a.gal10.n,-0.96,0.007175202835
a.gal1.s,-0.95,0.1239220846,,a.gal10.n,-0.95,0.007195312048
a.gal1.s,-0.94,0.1240207352,,a.gal10.n,-0.94,0.00721547156
a.gal1.s,-0.93,0.1241194333,,a.gal10.n,-0.93,0.007235681477
a.gal1.s,-0.92,0.1242181788,,a.gal10.n,-0.92,0.007255941908
a.gal1.s,-0.91,0.1243169719,,a.gal10.n,-0.91,0.007276252958
a.gal1.s,-0.9,0.1244158124,,a.gal10.n,-0.9,0.007296614736
a.gal1.s,-0.89,0.1245147004,,a.gal10.n,-0.89,0.007317027349
a.gal1.s,-0.88,0.1246136358,,a.gal10.n,-0.88,0.007337490906
a.gal1.s,-0.87,0.1247126186,,a.gal10.n,-0.87,0.007358005514
a.gal1.s,-0.86,0.1248116489,,a.gal10.n,-0.86,0.007378571282
a.gal1.s,-0.85,0.1249107266,,a.gal10.n,-0.85,0.007399188317
a.gal1.s,-0.84,0.1250098517,,a.gal10.n,-0.84,0.007419856729
a.gal1.s,-0.83,0.1251090241,,a.gal10.n,-0.83,0.007440576626
a.gal1.s,-0.82,0.125208244,,a.gal10.n,-0.82,0.007461348118
a.gal1.s,-0.81,0.1253075112,,a.gal10.n,-0.81,0.007482171312
a.gal1.s,-0.8,0.1254068257,,a.gal10.n,-0.8,0.00750304632
a.gal1.s,-0.79,0.1255061876,,a.gal10.n,-0.79,0.007523973249
a.gal1.s,-0.78,0.1256055968,,a.gal10.n,-0.78,0.00754495221
a.gal1.s,-0.77,0.1257050534,,a.gal10.n,-0.77,0.007565983312
a.gal1.s,-0.76,0.1258045572,,a.gal10.n,-0.76,0.007587066666
a.gal1.s,-0.75,0.1259041083,,a.gal10.n,-0.75,0.007608202381
a.gal1.s,-0.74,0.1260037067,,a.gal10.n,-0.74,0.007629390568
a.gal1.s,-0.73,0.1261033523,,a.gal10.n,-0.73,0.007650631338
a.gal1.s,-0.72,0.1262030452,,a.gal10.n,-0.72,0.0076719248
a.gal1.s,-0.71,0.1263027854,,a.gal10.n,-0.71,0.007693271066
a.gal1.s,-0.7,0.1264025727,,a.gal10.n,-0.7,0.007714670247
a.gal1.s,-0.69,0.1265024073,,a.gal10.n,-0.69,0.007736122455
a.gal1.s,-0.68,0.1266022891,,a.gal10.n,-0.68,0.007757627799
a.gal1.s,-0.67,0.126702218,,a.gal10.n,-0.67,0.007779186393
a.gal1.s,-0.66,0.1268021942,,a.gal10.n,-0.66,0.007800798347
a.gal1.s,-0.65,0.1269022175,,a.gal10.n,-0.65,0.007822463774
a.gal1.s,-0.64,0.1270022879,,a.gal10.n,-0.64,0.007844182786
a.gal1.s,-0.63,0.1271024055,,a.gal10.n,-0.63,0.007865955494
a.gal1.s,-0.62,0.1272025702,,a.gal10.n,-0.62,0.007887782012
a.gal1.s,-0.61,0.127302782,,a.gal10.n,-0.61,0.007909662452
a.gal1.s,-0.6,0.1274030409,,a.gal10.n,-0.6,0.007931596926
a.gal1.s,-0.59,0.1275033469,,a.gal10.n,-0.59,0.007953585548
a.gal1.s,-0.58,0.1276037,,a.gal10.n,-0.58,0.007975628431
a.gal1.s,-0.57,0.1277041001,,a.gal10.n,-0.57,0.007997725688
a.gal1.s,-0.56,0.1278045473,,a.gal10.n,-0.56,0.008019877433
a.gal1.s,-0.55,0.1279050415,,a.gal10.n,-0.55,0.008042083779
a.gal1.s,-0.54,0.1280055828,,a.gal10.n,-0.54,0.008064344839
a.gal1.s,-0.53,0.128106171,,a.gal10.n,-0.53,0.008086660729
a.gal1.s,-0.52,0.1282068062,,a.gal10.n,-0.52,0.008109031563
a.gal1.s,-0.51,0.1283074884,,a.gal10.n,-0.51,0.008131457454
a.gal1.s,-0.5,0.1284082176,,a.gal10.n,-0.5,0.008153938517
a.gal1.s,-0.49,0.1285089937,,a.gal10.n,-0.49,0.008176474867
a.gal1.s,-0.48,0.1286098167,,a.gal10.n,-0.48,0.008199066619
a.gal1.s,-0.47,0.1287106867,,a.gal10.n,-0.47,0.008221713888
a.gal1.s,-0.46,0.1288116036,,a.gal10.n,-0.46,0.008244416788
a.gal1.s,-0.45,0.1289125674,,a.gal10.n,-0.45,0.008267175437
a.gal1.s,-0.44,0.1290135781,,a.gal10.n,-0.44,0.008289989949
a.gal1.s,-0.43,0.1291146356,,a.gal10.n,-0.43,0.00831286044
a.gal1.s,-0.42,0.12921574,,a.gal10.n,-0.42,0.008335787025
a.gal1.s,-0.41,0.1293168912,,a.gal10.n,-0.41,0.008358769822
a.gal1.s,-0.4,0.1294180893,,a.gal10.n,-0.4,0.008381808947
a.gal1.s,-0.39,0.1295193342,,a.gal10.n,-0.39,0.008404904515
a.gal1.s,-0.38,0.1296206258,,a.gal10.n,-0.38,0.008428056644
a.gal1.s,-0.37,0.1297219643,,a.gal10.n,-0.37,0.00845126545
a.gal1.s,-0.36,0.1298233495,,a.gal10.n,-0.36,0.008474531051
a.gal1.s,-0.35,0.1299247815,,a.gal10.n,-0.35,0.008497853564
a.gal1.s,-0.34,0.1300262603,,a.gal10.n,-0.34,0.008521233105
a.gal1.s,-0.33,0.1301277857,,a.gal10.n,-0.33,0.008544669794
a.gal1.s,-0.32,0.1302293579,,a.gal10.n,-0.32,0.008568163747
a.gal1.s,-0.31,0.1303309768,,a.gal10.n,-0.31,0.008591715083
a.gal1.s,-0.3,0.1304326423,,a.gal10.n,-0.3,0.008615323919
a.gal1.s,-0.29,0.1305343546,,a.gal10.n,-0.29,0.008638990374
a.gal1.s,-0.28,0.1306361134,,a.gal10.n,-0.28,0.008662714566
a.gal1.s,-0.27,0.130737919,,a.gal10.n,-0.27,0.008686496614
a.gal1.s,-0.26,0.1308397711,,a.gal10.n,-0.26,0.008710336637
a.gal1.s,-0.25,0.1309416699,,a.gal10.n,-0.25,0.008734234754
a.gal1.s,-0.24,0.1310436153,,a.gal10.n,-0.24,0.008758191084
a.gal1.s,-0.23,0.1311456072,,a.gal10.n,-0.23,0.008782205746
a.gal1.s,-0.22,0.1312476458,,a.gal10.n,-0.22,0.00880627886
a.gal1.s,-0.21,0.1313497308,,a.gal10.n,-0.21,0.008830410546
a.gal1.s,-0.2,0.1314518625,,a.gal10.n,-0.2,0.008854600923
a.gal1.s,-0.19,0.1315540406,,a.gal10.n,-0.19,0.008878850112
a.gal1.s,-0.18,0.1316562652,,a.gal10.n,-0.18,0.008903158234
a.gal1.s,-0.17,0.1317585364,,a.gal10.n,-0.17,0.008927525407
a.gal1.s,-0.16,0.131860854,,a.gal10.n,-0.16,0.008951951754
a.gal1.s,-0.15,0.1319632181,,a.gal10.n,-0.15,0.008976437394
a.gal1.s,-0.14,0.1320656286,,a.gal10.n,-0.14,0.00900098245
a.gal1.s,-0.13,0.1321680856,,a.gal10.n,-0.13,0.009025587041
a.gal1.s,-0.12,0.132270589,,a.gal10.n,-0.12,0.00905025129
a.gal1.s,-0.11,0.1323731388,,a.gal10.n,-0.11,0.009074975318
a.gal1.s,-0.1,0.132475735,,a.gal10.n,-0.1,0.009099759247
a.gal1.s,-0.09,0.1325783775,,a.gal10.n,-0.09,0.009124603198
a.gal1.s,-0.08,0.1326810665,,a.gal10.n,-0.08,0.009149507294
a.gal1.s,-0.07,0.1327838017,,a.gal10.n,-0.07,0.009174471657
a.gal1.s,-0.06,0.1328865833,,a.gal10.n,-0.06,0.009199496409
a.gal1.s,-0.05,0.1329894112,,a.gal10.n,-0.05,0.009224581674
a.gal1.s,-0.04,0.1330922854,,a.gal10.n,-0.04,0.009249727573
a.gal1.s,-0.03,0.1331952058,,a.gal10.n,-0.03,0.00927493423
a.gal1.s,-0.02,0.1332981726,,a.gal10.n,-0.02,0.009300201768
a.gal1.s,-0.01,0.1334011856,,a.gal10.n,-0.01,0.009325530311
a.gal1.s,0,0.1335042448,,a.gal10.n,0,0.009350919981
a.gal1.s,0.01,0.1336073502,,a.gal10.n,0.01,0.009376370903
a.gal1.s,0.02,0.1337105018,,a.gal10.n,0.02,0.009401883201
a.gal1.s,0.03,0.1338136996,,a.gal10.n,0.03,0.009427456999
a.gal1.s,0.04,0.1339169436,,a.gal10.n,0.04,0.00945309242
a.gal1.s,0.05,0.1340202338,,a.gal10.n,0.05,0.00947878959
a.gal1.s,0.06,0.13412357,,a.gal10.n,0.06,0.009504548633
a.gal1.s,0.07,0.1342269524,,a.gal10.n,0.07,0.009530369673
a.gal1.s,0.08,0.1343303809,,a.gal10.n,0.08,0.009556252837
a.gal1.s,0.09,0.1344338555,,a.gal10.n,0.09,0.009582198248
a.gal1.s,0.1,0.1345373762,,a.gal10.n,0.1,0.009608206033
a.gal1.s,0.11,0.1346409429,,a.gal10.n,0.11,0.009634276317
a.gal1.s,0.12,0.1347445556,,a.gal10.n,0.12,0.009660409226
a.gal1.s,0.13,0.1348482144,,a.gal10.n,0.13,0.009686604885
a.gal1.s,0.14,0.1349519192,,a.gal10.n,0.14,0.009712863421
a.gal1.s,0.15,0.13505567,,a.gal10.n,0.15,0.00973918496
a.gal1.s,0.16,0.1351594667,,a.gal10.n,0.16,0.009765569628
a.gal1.s,0.17,0.1352633094,,a.gal10.n,0.17,0.009792017553
a.gal1.s,0.18,0.1353671981,,a.gal10.n,0.18,0.00981852886
a.gal1.s,0.19,0.1354711326,,a.gal10.n,0.19,0.009845103678
a.gal1.s,0.2,0.1355751131,,a.gal10.n,0.2,0.009871742132
a.gal1.s,0.21,0.1356791395,,a.gal10.n,0.21,0.009898444351
a.gal1.s,0.22,0.1357832117,,a.gal10.n,0.22,0.009925210462
a.gal1.s,0.23,0.1358873298,,a.gal10.n,0.23,0.009952040593
a.gal1.s,0.24,0.1359914937,,a.gal10.n,0.24,0.009978934872
a.gal1.s,0.25,0.1360957035,,a.gal10.n,0.25,0.01000589343
a.gal1.s,0.26,0.1361999591,,a.gal10.n,0.26,0.01003291639
a.gal1.s,0.27,0.1363042604,,a.gal10.n,0.27,0.01006000388
a.gal1.s,0.28,0.1364086075,,a.gal10.n,0.28,0.01008715603
a.gal1.s,0.29,0.1365130004,,a.gal10.n,0.29,0.01011437297
a.gal1.s,0.3,0.136617439,,a.gal10.n,0.3,0.01014165484
a.gal1.s,0.31,0.1367219234,,a.gal10.n,0.31,0.01016900175
a.gal1.s,0.32,0.1368264534,,a.gal10.n,0.32,0.01019641384
a.gal1.s,0.33,0.1369310291,,a.gal10.n,0.33,0.01022389123
a.gal1.s,0.34,0.1370356505,,a.gal10.n,0.34,0.01025143407
a.gal1.s,0.35,0.1371403175,,a.gal10.n,0.35,0.01027904247
a.gal1.s,0.36,0.1372450302,,a.gal10.n,0.36,0.01030671657
a.gal1.s,0.37,0.1373497885,,a.gal10.n,0.37,0.01033445649
a.gal1.s,0.38,0.1374545924,,a.gal10.n,0.38,0.01036226238
a.gal1.s,0.39,0.1375594419,,a.gal10.n,0.39,0.01039013435
a.gal1.s,0.4,0.1376643369,,a.gal10.n,0.4,0.01041807255
a.gal1.s,0.41,0.1377692775,,a.gal10.n,0.41,0.01044607709
a.gal1.s,0.42,0.1378742636,,a.gal10.n,0.42,0.01047414812
a.gal1.s,0.43,0.1379792952,,a.gal10.n,0.43,0.01050228576
a.gal1.s,0.44,0.1380843723,,a.gal10.n,0.44,0.01053049014
a.gal1.s,0.45,0.1381894948,,a.gal10.n,0.45,0.0105587614
a.gal1.s,0.46,0.1382946629,,a.gal10.n,0.46,0.01058709968
a.gal1.s,0.47,0.1383998763,,a.gal10.n,0.47,0.01061550509
a.gal1.s,0.48,0.1385051352,,a.gal10.n,0.48,0.01064397777
a.gal1.s,0.49,0.1386104395,,a.gal10.n,0.49,0.01067251787
a.gal1.s,0.5,0.1387157892,,a.gal10.n,0.5,0.0107011255
a.gal1.s,0.51,0.1388211842,,a.gal10.n,0.51,0.0107298008
a.gal1.s,0.52,0.1389266246,,a.gal10.n,0.52,0.01075854391
a.gal1.s,0.53,0.1390321103,,a.gal10.n,0.53,0.01078735496
a.gal1.s,0.54,0.1391376413,,a.gal10.n,0.54,0.01081623407
a.gal1.s,0.55,0.1392432176,,a.gal10.n,0.55,0.0108451814
a.gal1.s,0.56,0.1393488392,,a.gal10.n,0.56,0.01087419706
a.gal1.s,0.57,0.139454506,,a.gal10.n,0.57,0.0109032812
a.gal1.s,0.58,0.1395602181,,a.gal10.n,0.58,0.01093243394
a.gal1.s,0.59,0.1396659754,,a.gal10.n,0.59,0.01096165542
a.gal1.s,0.6,0.1397717779,,a.gal10.n,0.6,0.01099094579
a.gal1.s,0.61,0.1398776256,,a.gal10.n,0.61,0.01102030516
a.gal1.s,0.62,0.1399835184,,a.gal10.n,0.62,0.01104973368
a.gal1.s,0.63,0.1400894564,,a.gal10.n,0.63,0.01107923148
a.gal1.s,0.64,0.1401954395,,a.gal10.n,0.64,0.0111087987
a.gal1.s,0.65,0.1403014677,,a.gal10.n,0.65,0.01113843547
a.gal1.s,0.66,0.140407541,,a.gal10.n,0.66,0.01116814192
a.gal1.s,0.67,0.1405136593,,a.gal10.n,0.67,0.0111979182
a.gal1.s,0.68,0.1406198227,,a.gal10.n,0.68,0.01122776445
a.gal1.s,0.69,0.1407260311,,a.gal10.n,0.69,0.01125768078
a.gal1.s,0.7,0.1408322846,,a.gal10.n,0.7,0.01128766735
a.gal1.s,0.71,0.140938583,,a.gal10.n,0.71,0.01131772429
a.gal1.s,0.72,0.1410449264,,a.gal10.n,0.72,0.01134785174
a.gal1.s,0.73,0.1411513148,,a.gal10.n,0.73,0.01137804983
a.gal1.s,0.74,0.1412577481,,a.gal10.n,0.74,0.0114083187
a.gal1.s,0.75,0.1413642263,,a.gal10.n,0.75,0.01143865849
a.gal1.s,0.76,0.1414707494,,a.gal10.n,0.76,0.01146906933
a.gal1.s,0.77,0.1415773173,,a.gal10.n,0.77,0.01149955136
a.gal1.s,0.78,0.1416839302,,a.gal10.n,0.78,0.01153010473
a.gal1.s,0.79,0.1417905878,,a.gal10.n,0.79,0.01156072957
a.gal1.s,0.8,0.1418972903,,a.gal10.n,0.8,0.01159142601
a.gal1.s,0.81,0.1420040376,,a.gal10.n,0.81,0.0116221942
a.gal1.s,0.82,0.1421108296,,a.gal10.n,0.82,0.01165303427
a.gal1.s,0.83,0.1422176665,,a.gal10.n,0.83,0.01168394637
a.gal1.s,0.84,0.142324548,,a.gal10.n,0.84,0.01171493063
a.gal1.s,0.85,0.1424314743,,a.gal10.n,0.85,0.01174598719
a.gal1.s,0.86,0.1425384452,,a.gal10.n,0.86,0.0117771162
a.gal1.s,0.87,0.1426454609,,a.gal10.n,0.87,0.01180831778
a.gal1.s,0.88,0.1427525212,,a.gal10.n,0.88,0.01183959209
a.gal1.s,0.89,0.1428596261,,a.gal10.n,0.89,0.01187093925
a.gal1.s,0.9,0.1429667756,,a.gal10.n,0.9,0.01190235942
a.gal1.s,0.91,0.1430739698,,a.gal10.n,0.91,0.01193385273
a.gal1.s,0.92,0.1431812085,,a.gal10.n,0.92,0.01196541932
a.gal1.s,0.93,0.1432884918,,a.gal10.n,0.93,0.01199705933
a.gal1.s,0.94,0.1433958196,,a.gal10.n,0.94,0.01202877291
a.gal1.s,0.95,0.143503192,,a.gal10.n,0.95,0.01206056019
a.gal1.s,0.96,0.1436106088,,a.gal10.n,0.96,0.01209242132
a.gal1.s,0.97,0.1437180701,,a.gal10.n,0.97,0.01212435644
a.gal1.s,0.98,0.1438255759,,a.gal10.n,0.98,0.01215636568
a.gal1.s,0.99,0.1439331261,,a.gal10.n,0.99,0.0121884492
a.gal1.s,1,0.1440407207,,a.gal10.n,1,0.01222060713
a.gal1.s,1.01,0.1441483597,,a.gal10.n,1.01,0.01225283961
a.gal1.s,1.02,0.144256043,,a.gal10.n,1.02,0.01228514679
a.gal1.s,1.03,0.1443637708,,a.gal10.n,1.03,0.01231752882
a.gal1.s,1.04,0.1444715428,,a.gal10.n,1.04,0.01234998582
a.gal1.s,1.05,0.1445793592,,a.gal10.n,1.05,0.01238251796
a.gal1.s,1.06,0.1446872199,,a.gal10.n,1.06,0.01241512536
a.gal1.s,1.07,0.1447951248,,a.gal10.n,1.07,0.01244780817
a.gal1.s,1.08,0.144903074,,a.gal10.n,1.08,0.01248056654
a.gal1.s,1.09,0.1450110674,,a.gal10.n,1.09,0.01251340062
a.gal1.s,1.1,0.145119105,,a.gal10.n,1.1,0.01254631053
a.gal1.s,1.11,0.1452271868,,a.gal10.n,1.11,0.01257929644
a.gal1.s,1.12,0.1453353127,,a.gal10.n,1.12,0.01261235847
a.gal1.s,1.13,0.1454434828,,a.gal10.n,1.13,0.01264549679
a.gal1.s,1.14,0.145551697,,a.gal10.n,1.14,0.01267871152
a.gal1.s,1.15,0.1456599554,,a.gal10.n,1.15,0.01271200282
a.gal1.s,1.16,0.1457682577,,a.gal10.n,1.16,0.01274537084
a.gal1.s,1.17,0.1458766042,,a.gal10.n,1.17,0.01277881571
a.gal1.s,1.18,0.1459849947,,a.gal10.n,1.18,0.01281233758
a.gal1.s,1.19,0.1460934292,,a.gal10.n,1.19,0.0128459366
a.gal1.s,1.2,0.1462019077,,a.gal10.n,1.2,0.01287961291
a.gal1.s,1.21,0.1463104302,,a.gal10.n,1.21,0.01291336667
a.gal1.s,1.22,0.1464189966,,a.gal10.n,1.22,0.01294719801
a.gal1.s,1.23,0.1465276069,,a.gal10.n,1.23,0.01298110708
a.gal1.s,1.24,0.1466362612,,a.gal10.n,1.24,0.01301509403
a.gal1.s,1.25,0.1467449593,,a.gal10.n,1.25,0.01304915901
a.gal1.s,1.26,0.1468537013,,a.gal10.n,1.26,0.01308330216
a.gal1.s,1.27,0.1469624871,,a.gal10.n,1.27,0.01311752363
a.gal1.s,1.28,0.1470713168,,a.gal10.n,1.28,0.01315182356
a.gal1.s,1.29,0.1471801902,,a.gal10.n,1.29,0.01318620211
a.gal1.s,1.3,0.1472891074,,a.gal10.n,1.3,0.01322065942
a.gal1.s,1.31,0.1473980684,,a.gal10.n,1.31,0.01325519565
a.gal1.s,1.32,0.1475070731,,a.gal10.n,1.32,0.01328981093
a.gal1.s,1.33,0.1476161215,,a.gal10.n,1.33,0.01332450541
a.gal1.s,1.34,0.1477252136,,a.gal10.n,1.34,0.01335927926
a.gal1.s,1.35,0.1478343494,,a.gal10.n,1.35,0.0133941326
a.gal1.s,1.36,0.1479435288,,a.gal10.n,1.36,0.0134290656
a.gal1.s,1.37,0.1480527518,,a.gal10.n,1.37,0.01346407839
a.gal1.s,1.38,0.1481620184,,a.gal10.n,1.38,0.01349917114
a.gal1.s,1.39,0.1482713286,,a.gal10.n,1.39,0.01353434399
a.gal1.s,1.4,0.1483806824,,a.gal10.n,1.4,0.01356959709
a.gal1.s,1.41,0.1484900796,,a.gal10.n,1.41,0.01360493058
a.gal1.s,1.42,0.1485995204,,a.gal10.n,1.42,0.01364034463
a.gal1.s,1.43,0.1487090047,,a.gal10.n,1.43,0.01367583937
a.gal1.s,1.44,0.1488185324,,a.gal10.n,1.44,0.01371141496
a.gal1.s,1.45,0.1489281035,,a.gal10.n,1.45,0.01374707156
a.gal1.s,1.46,0.1490377181,,a.gal10.n,1.46,0.0137828093
a.gal1.s,1.47,0.1491473761,,a.gal10.n,1.47,0.01381862834
a.gal1.s,1.48,0.1492570774,,a.gal10.n,1.48,0.01385452884
a.gal1.s,1.49,0.1493668221,,a.gal10.n,1.49,0.01389051094
a.gal1.s,1.5,0.1494766101,,a.gal10.n,1.5,0.0139265748
a.gal1.s,1.51,0.1495864414,,a.gal10.n,1.51,0.01396272056
a.gal1.s,1.52,0.149696316,,a.gal10.n,1.52,0.01399894838
a.gal1.s,1.53,0.1498062338,,a.gal10.n,1.53,0.01403525841
a.gal1.s,1.54,0.1499161949,,a.gal10.n,1.54,0.0140716508
a.gal1.s,1.55,0.1500261991,,a.gal10.n,1.55,0.01410812571
a.gal1.s,1.56,0.1501362466,,a.gal10.n,1.56,0.01414468329
a.gal1.s,1.57,0.1502463372,,a.gal10.n,1.57,0.01418132368
a.gal1.s,1.58,0.150356471,,a.gal10.n,1.58,0.01421804705
a.gal1.s,1.59,0.1504666478,,a.gal10.n,1.59,0.01425485355
a.gal1.s,1.6,0.1505768678,,a.gal10.n,1.6,0.01429174332
a.gal1.s,1.61,0.1506871308,,a.gal10.n,1.61,0.01432871653
a.gal1.s,1.62,0.1507974369,,a.gal10.n,1.62,0.01436577333
a.gal1.s,1.63,0.150907786,,a.gal10.n,1.63,0.01440291386
a.gal1.s,1.64,0.151018178,,a.gal10.n,1.64,0.01444013829
a.gal1.s,1.65,0.1511286131,,a.gal10.n,1.65,0.01447744677
a.gal1.s,1.66,0.1512390911,,a.gal10.n,1.66,0.01451483945
a.gal1.s,1.67,0.151349612,,a.gal10.n,1.67,0.01455231649
a.gal1.s,1.68,0.1514601758,,a.gal10.n,1.68,0.01458987804
a.gal1.s,1.69,0.1515707825,,a.gal10.n,1.69,0.01462752426
a.gal1.s,1.7,0.1516814321,,a.gal10.n,1.7,0.0146652553
a.gal1.s,1.71,0.1517921245,,a.gal10.n,1.71,0.01470307132
a.gal1.s,1.72,0.1519028597,,a.gal10.n,1.72,0.01474097248
a.gal1.s,1.73,0.1520136376,,a.gal10.n,1.73,0.01477895892
a.gal1.s,1.74,0.1521244584,,a.gal10.n,1.74,0.01481703081
a.gal1.s,1.75,0.1522353218,,a.gal10.n,1.75,0.01485518829
a.gal1.s,1.76,0.152346228,,a.gal10.n,1.76,0.01489343154
a.gal1.s,1.77,0.1524571768,,a.gal10.n,1.77,0.0149317607
a.gal1.s,1.78,0.1525681683,,a.gal10.n,1.78,0.01497017593
a.gal1.s,1.79,0.1526792025,,a.gal10.n,1.79,0.01500867739
a.gal1.s,1.8,0.1527902792,,a.gal10.n,1.8,0.01504726524
a.gal1.s,1.81,0.1529013985,,a.gal10.n,1.81,0.01508593962
a.gal1.s,1.82,0.1530125604,,a.gal10.n,1.82,0.0151247007
a.gal1.s,1.83,0.1531237648,,a.gal10.n,1.83,0.01516354864
a.gal1.s,1.84,0.1532350118,,a.gal10.n,1.84,0.0152024836
a.gal1.s,1.85,0.1533463012,,a.gal10.n,1.85,0.01524150573
a.gal1.s,1.86,0.1534576331,,a.gal10.n,1.86,0.01528061518
a.gal1.s,1.87,0.1535690074,,a.gal10.n,1.87,0.01531981213
a.gal1.s,1.88,0.1536804241,,a.gal10.n,1.88,0.01535909672
a.gal1.s,1.89,0.1537918833,,a.gal10.n,1.89,0.01539846912
a.gal1.s,1.9,0.1539033847,,a.gal10.n,1.9,0.01543792949
a.gal1.s,1.91,0.1540149286,,a.gal10.n,1.91,0.01547747798
a.gal1.s,1.92,0.1541265147,,a.gal10.n,1.92,0.01551711475
a.gal1.s,1.93,0.1542381431,,a.gal10.n,1.93,0.01555683996
a.gal1.s,1.94,0.1543498138,,a.gal10.n,1.94,0.01559665378
a.gal1.s,1.95,0.1544615267,,a.gal10.n,1.95,0.01563655636
a.gal1.s,1.96,0.1545732818,,a.gal10.n,1.96,0.01567654786
a.gal1.s,1.97,0.1546850791,,a.gal10.n,1.97,0.01571662844
a.gal1.s,1.98,0.1547969186,,a.gal10.n,1.98,0.01575679827
a.gal1.s,1.99,0.1549088002,,a.gal10.n,1.99,0.0157970575
a.gal1.s,2,0.1550207239,,a.gal10.n,2,0.01583740629
a.gal1.s,2.01,0.1551326897,,a.gal10.n,2.01,0.0158778448
a.gal1.s,2.02,0.1552446976,,a.gal10.n,2.02,0.01591837321
a.gal1.s,2.03,0.1553567474,,a.gal10.n,2.03,0.01595899166
a.gal1.s,2.04,0.1554688393,,a.gal10.n,2.04,0.01599970031
a.gal1.s,2.05,0.1555809732,,a.gal10.n,2.05,0.01604049934
a.gal1.s,2.06,0.155693149,,a.gal10.n,2.06,0.0160813889
a.gal1.s,2.07,0.1558053668,,a.gal10.n,2.07,0.01612236916
a.gal1.s,2.08,0.1559176264,,a.gal10.n,2.08,0.01616344027
a.gal1.s,2.09,0.156029928,,a.gal10.n,2.09,0.0162046024
a.gal1.s,2.1,0.1561422714,,a.gal10.n,2.1,0.0162458557
